chr	start	end	strand	totalbp	nTags	nReads	nTaxaCovered	minTaxaCovered	status	nVariableSites	posVariableSites	nVarSitesKept	posVarSitesKept	refTag?	maxTagLen	minTagLen
1	340713035	340713098	-1	64	3	6	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	340727077	340727140	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	340731484	340731547	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340756053	340756116	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	340755993	340756056	-1	64	2	8	8	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	340757730	340757793	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340775026	340775089	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340788012	340788075	-1	64	1	2	1	15	invariant	0	NA	0	NA	0	64	64
1	340793956	340794019	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	340822233	340822296	-1	64	3	17	15	15	polymorphic	1	61	1	61	1	64	64
1	340825334	340825397	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	340832282	340832345	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340832222	340832285	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340893025	340893088	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	340897883	340897946	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340911913	340911976	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340912935	340912998	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340913417	340913480	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	340925481	340925544	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	340928556	340928619	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	340936180	340936243	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	340982013	340982059	-1	47	1	1	1	15	invariant	0	NA	0	NA	1	47	47
1	340993975	340994038	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341019398	341019461	1	64	3	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341024812	341024875	1	64	1	9	8	15	invariant	0	NA	0	NA	1	64	64
1	341024752	341024815	-1	64	3	9	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341068153	341068216	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	341114467	341114530	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341117158	341117221	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341117254	341117317	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341138532	341138595	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341139932	341139995	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	341140023	341140086	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341145034	341145097	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341148979	341149042	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341151502	341151565	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	341162573	341162636	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341164020	341164083	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341169487	341169550	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341171744	341171807	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341175517	341175580	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341178433	341178496	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341182137	341182200	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341201081	341201144	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341239777	341239840	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341239717	341239780	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341254329	341254392	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341266700	341266763	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341295790	341295853	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341319890	341319953	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341350750	341350813	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	341357183	341357246	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341378723	341378786	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341381700	341381763	-1	64	1	3	2	15	invariant	0	NA	0	NA	1	64	64
1	341384472	341384535	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341402182	341402245	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341421160	341421223	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341434351	341434414	-1	64	1	2	1	15	invariant	0	NA	0	NA	1	64	64
1	341438242	341438305	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341460738	341460801	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341481582	341481645	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341507806	341507869	1	64	2	6	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341511709	341511772	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341524899	341524962	-1	64	4	6	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341531233	341531296	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341538161	341538224	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	341544653	341544716	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341596282	341596345	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	341612543	341612606	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341616669	341616732	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341628761	341628824	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341631178	341631241	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	341635284	341635347	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341654536	341654599	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341655166	341655229	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341661473	341661536	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341661727	341661790	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341685574	341685637	-1	64	8	10	9	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341701205	341701268	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341718391	341718454	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341751529	341751592	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341763983	341764046	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341763923	341763986	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341776958	341777021	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341777214	341777277	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341781557	341781620	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	341803725	341803788	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	341828930	341828993	1	64	3	8	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341852758	341852821	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341852698	341852761	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	341869050	341869113	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341899328	341899391	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341923801	341923864	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341926331	341926394	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341927615	341927678	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	341929183	341929246	1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	341930406	341930469	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341939934	341939997	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	341944501	341944564	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	341993110	341993173	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	341993178	341993241	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	341993118	341993181	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342007561	342007624	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342012825	342012888	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342035341	342035404	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342035403	342035436	-1	34	1	1	1	15	invariant	0	NA	0	NA	1	34	34
1	342043786	342043849	1	64	2	6	5	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	342049610	342049673	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342054384	342054447	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	342055141	342055204	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	342060750	342060813	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342061486	342061549	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342122921	342122984	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342147215	342147278	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342177625	342177688	-1	64	1	9	8	15	invariant	0	NA	0	NA	0	64	64
1	342192393	342192456	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342196013	342196076	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342215855	342215918	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342233009	342233072	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	342251837	342251900	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342257035	342257098	-1	64	3	10	10	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342267891	342267954	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342273894	342273957	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342296939	342297002	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342300915	342300978	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342303660	342303723	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342315768	342315831	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	342339505	342339568	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342339512	342339575	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342353714	342353777	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342370065	342370128	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342372724	342372787	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342372664	342372727	-1	64	2	7	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342373630	342373693	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342386590	342386653	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	342394305	342394368	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342398374	342398437	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342435896	342435959	-1	64	1	5	5	15	invariant	0	NA	0	NA	1	64	64
1	342451951	342452001	-1	51	1	1	1	15	invariant	0	NA	0	NA	0	51	51
1	342473570	342473633	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342483955	342484018	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342486928	342486991	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342489945	342490008	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342517907	342517970	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	342532134	342532197	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342547938	342548001	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342574894	342574957	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342622627	342622690	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342626237	342626300	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342629682	342629745	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342631308	342631371	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342632620	342632683	1	64	3	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342633227	342633290	1	64	3	4	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342633569	342633632	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342636076	342636139	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342641223	342641286	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342652289	342652352	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342652965	342653028	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342653441	342653504	1	64	1	9	9	15	invariant	0	NA	0	NA	1	64	64
1	342653381	342653444	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	342656028	342656091	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342658996	342659059	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342660718	342660781	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	342680263	342680326	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342682296	342682359	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	342682815	342682878	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342688602	342688665	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342699667	342699730	-1	64	1	6	6	15	invariant	0	NA	0	NA	0	64	64
1	342706364	342706427	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342749647	342749710	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342759745	342759808	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342762192	342762255	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342762132	342762195	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	342763710	342763773	1	64	1	6	5	15	invariant	0	NA	0	NA	0	64	64
1	342776681	342776744	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342777638	342777701	-1	64	4	7	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342782447	342782510	-1	64	1	4	4	15	invariant	0	NA	0	NA	1	64	64
1	342787960	342788023	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342787900	342787963	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342797309	342797372	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342812184	342812247	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	342835304	342835367	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342842720	342842783	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342842660	342842723	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342854802	342854865	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342856153	342856216	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342868600	342868649	1	50	1	1	1	15	invariant	0	NA	0	NA	1	50	50
1	342870126	342870189	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342874888	342874951	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342877836	342877899	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342914317	342914380	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342938822	342938885	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342947759	342947822	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	342950769	342950832	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	342955408	342955471	-1	64	1	4	4	15	invariant	0	NA	0	NA	1	64	64
1	342968831	342968894	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	342976591	342976654	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	342979174	342979237	-1	64	1	5	5	15	invariant	0	NA	0	NA	0	64	64
1	342998080	342998143	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343034256	343034319	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343042206	343042269	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343044900	343044963	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343109439	343109502	-1	64	1	7	7	15	invariant	0	NA	0	NA	0	64	64
1	343124316	343124379	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343135108	343135171	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	343158931	343158994	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343158871	343158934	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343169922	343169985	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343180671	343180734	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343183882	343183945	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343195891	343195954	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343198403	343198466	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	343198343	343198406	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	343199697	343199760	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343203633	343203696	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343204441	343204504	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343212916	343212979	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343218915	343218978	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343220980	343221043	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343221388	343221451	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343225551	343225614	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343234328	343234391	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	343234766	343234829	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343256730	343256793	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343257388	343257451	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343258616	343258679	1	64	2	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343270027	343270085	1	59	1	1	1	15	invariant	0	NA	0	NA	1	59	59
1	343273347	343273381	1	35	1	1	1	15	invariant	0	NA	0	NA	1	35	35
1	343291249	343291312	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	343294567	343294630	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	343309179	343309242	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343314241	343314304	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343316266	343316329	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343316206	343316269	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343336281	343336344	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343338719	343338782	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343341838	343341901	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343343417	343343480	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343344895	343344958	1	64	2	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343345614	343345677	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343383656	343383719	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343390349	343390412	1	64	2	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343400628	343400680	1	53	1	1	1	15	invariant	0	NA	0	NA	1	53	53
1	343401992	343402055	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343412522	343412585	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343425258	343425321	1	64	1	11	11	15	invariant	0	NA	0	NA	1	64	64
1	343425793	343425856	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	343447642	343447705	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343458959	343459022	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343460846	343460909	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	343465308	343465371	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343469239	343469302	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343469534	343469597	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343475350	343475413	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343498972	343499035	1	64	1	5	4	15	invariant	0	NA	0	NA	1	64	64
1	343498912	343498975	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343511503	343511566	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343516438	343516501	1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	343516378	343516441	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343544565	343544628	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343584584	343584647	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343585556	343585619	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343588872	343588935	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343634337	343634400	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343647633	343647696	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343657026	343657089	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343657251	343657314	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343657313	343657344	-1	32	1	1	1	15	invariant	0	NA	0	NA	1	32	32
1	343699791	343699854	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343702762	343702825	1	64	1	4	4	15	invariant	0	NA	0	NA	1	64	64
1	343704043	343704106	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343703983	343704046	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343714203	343714266	1	64	2	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343715289	343715352	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343715229	343715292	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343732634	343732697	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343732817	343732880	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343734388	343734451	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343737110	343737173	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	343742699	343742762	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343750996	343751059	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	343757894	343757957	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343764032	343764095	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343763972	343764035	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343769684	343769747	1	64	2	7	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343769910	343769973	1	64	3	7	7	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	343779588	343779651	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343810715	343810778	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343825827	343825890	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343827930	343827993	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	343861815	343861878	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343864006	343864069	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343941340	343941403	-1	64	3	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	343955609	343955672	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	343968502	343968565	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	343970494	343970557	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	344010672	344010735	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	344033061	344033124	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	344042357	344042420	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	344042721	344042784	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	344056000	344056063	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	344057240	344057303	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	344059457	344059520	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	344059397	344059460	-1	64	1	5	5	15	invariant	0	NA	0	NA	1	64	64
1	344060821	344060884	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	344061358	344061421	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	344071977	344072040	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	344096692	344096755	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	344102315	344102378	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	344126975	344127038	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	344140169	344140232	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	344156385	344156448	-1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	344178734	344178797	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	344179525	344179588	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	344181315	344181378	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	344185140	344185203	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	344185080	344185143	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
